ID1,ID2,Distance
NC_004102.1_ns5a-ns5b-ns3,CEC-22-7706-RFMA-genotype-1a-consensus-0.1_merged,0.0359407
CEC-22-7936-PALA-genotype-1a-consensus-0.1_merged,CEC-22-7327-LGEI-genotype-1a-consensus-0.1_merged,0.0864614
CEC-22-6553-MRMA-genotype-1a-consensus-0.1_merged,CEC-22-6273-BGE-genotype-1a-consensus-0.1_merged,0.0900269
CEC-22-7747-FFR-genotype-1a-consensus-0.1_merged,CEC-22-6912-OYA-genotype-1a-consensus-0.1_merged,0.0893635
CEC-21-5340-GBM-genotype-1a-consensus-0.1_merged,CEC-22-7530-EFA-genotype-1a-consensus-0.1_merged,0.0708768
CEC-21-5742-TAFR-genotype-1a-consensus-0.1_merged,CEC-22-9294-RVE-genotype-1a-consensus-0.1_merged,0.012647
NC_004102.1_ns5a-ns5b-ns3,CEC-23-10114-MLM-genotype-1a-consensus-0.1_merged,0.0224184
CEC-22-7936-PALA-genotype-1a-consensus-0.1_merged,CEC-22-7752-VCJA-genotype-1a-consensus-0.1_merged,0.00450977
CEC-22-7164-CPL-genotype-1a-consensus-0.1_merged,CEC-23-10201-CRA-genotype-1a-consensus-0.1_merged,0.0451181
CEC-23-9963-AHA-genotype-1a-consensus-0.1_merged,CEC-22-6275-SSDA-genotype-1a-consensus-0.1_merged,0.103652
CEC-22-6854-GAAB-genotype-1a-consensus-0.1_merged,CEC-22-8493-LPJJ-genotype-1a-consensus-0.1_merged,0.0179222
CEC-22-6971-VPMA-genotype-1a-consensus-0.1_merged,CEC-22-8759-DTF-genotype-1a-consensus-0.1_merged,0.0888154
CEC-22-6470-SL-genotype-1a-consensus-0.1_merged,CEC-21-4950-MLO-genotype-1a-consensus-0.1_merged,0.0537807
CEC-22-7263-VRJM-genotype-1a-consensus-0.1_merged,CEC-21-5262-FURJ-genotype-1a-consensus-0.1_merged,0.0967364
CEC-22-8315-PGJA-genotype-1a-consensus-0.1_merged,CEC-22-8408-GCCE-genotype-1a-consensus-0.1_merged,0.0904779
CEC-22-7528-RZA-genotype-1a-consensus-0.1_merged,CEC-22-8088-ZPA-genotype-1a-consensus-0.1_merged,0.00644913
CEC-22-6916-HRIA-genotype-1a-consensus-0.1_merged,CEC-22-7850-SLAE-genotype-1a-consensus-0.1_merged,0.089209
CEC-21-5809-IJFI-genotype-1a-consensus-0.1_merged,CEC-23-10445-FAJ-genotype-1a-consensus-0.1_merged,0.0842897
CEC-22-7700-LMN-genotype-1a-consensus-0.1_merged,CEC-21-5464-MMJA-genotype-1a-consensus-0.1_merged,0.0960266
CEC-21-5394-LFR-genotype-1a-consensus-0.1_merged,CEC-22-8377-MOMA-genotype-1a-consensus-0.1_merged,0.0212994
CEC-22-6512-MGA-genotype-1a-consensus-0.1_merged,CEC-22-6588-RRL-genotype-1a-consensus-0.1_merged,0.0868412
CEC-22-7028-RTR-genotype-1a-consensus-0.1_merged,CEC-21-5399-RHJJ-genotype-1a-consensus-0.1_merged,0.0906079
CEC-22-6799-RDKB-genotype-1a-consensus-0.1_merged,CEC-23-10070-GDI-genotype-1a-consensus-0.1_merged,0.0793315
CEC-22-6553-MRMA-genotype-1a-consensus-0.1_merged,CEC-22-8407-FRMD-genotype-1a-consensus-0.1_merged,0.0713316
CEC-22-6798-VRE-genotype-1a-consensus-0.1_merged,CEC-22-9622-RVY-genotype-1a-consensus-0.1_merged,0.0714785
CEC-21-5303-VSJI-genotype-1a-consensus-0.1_merged,CEC-22-6972-GLDA-genotype-1a-consensus-0.1_merged,0.0156067
CEC-22-7747-FFR-genotype-1a-consensus-0.1_merged,CEC-21-5338-RVJC-genotype-1a-consensus-0.1_merged,0.0113519
CEC-21-5340-GBM-genotype-1a-consensus-0.1_merged,CEC-22-7104-GTEC-genotype-1a-consensus-0.1_merged,0.0659615
CEC-22-6443-PMLD-genotype-1a-consensus-0.1_merged,CEC-22-9402-RLSES-genotype-1a-consensus-0.1_merged,0.0926041
CEC-21-5742-TAFR-genotype-1a-consensus-0.1_merged,CEC-22-8272-AA-genotype-1a-consensus-0.1_merged,0.0891888
NC_004102.1_ns5a-ns5b-ns3,CEC-22-6470-SL-genotype-1a-consensus-0.1_merged,0.0669385
CEC-22-6058-RGR-genotype-1a-consensus-0.1_merged,CEC-21-5780-RHAM-genotype-1a-consensus-0.1_merged,0.0110248
