ID1,ID2,Distance
D17763.1_ns5a-ns5b-ns3,CEC-22-6442-MHG-genotype-3a-consensus-0.01_merged,0.0572528
CEC-22-6914-CRJA-genotype-3a-consensus-0.01_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.01_merged,0.0132465
CEC-21-5598-DCMA-genotype-3a-consensus-0.01_merged,CEC-22-6914-CRJA-genotype-3a-consensus-0.01_merged,0.0212175
CEC-22-6442-MHG-genotype-3a-consensus-0.01_merged,CEC-21-5598-DCMA-genotype-3a-consensus-0.01_merged,0.0700817
CEC-22-7444-LNGS-genotype-3a-consensus-0.01_merged,CEC-22-7110-LCR-genotype-3a-consensus-0.01_merged,0.0682501
CEC-22-7110-LCR-genotype-3a-consensus-0.01_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.01_merged,0.0708213
D17763.1_ns5a-ns5b-ns3,CEC-21-5598-DCMA-genotype-3a-consensus-0.01_merged,0.0502532
CEC-22-6914-CRJA-genotype-3a-consensus-0.01_merged,CEC-22-7110-LCR-genotype-3a-consensus-0.01_merged,0.0568393
CEC-21-5598-DCMA-genotype-3a-consensus-0.01_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.01_merged,0.0245005
CEC-22-6442-MHG-genotype-3a-consensus-0.01_merged,CEC-22-6914-CRJA-genotype-3a-consensus-0.01_merged,0.0644236
CEC-22-7444-LNGS-genotype-3a-consensus-0.01_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.01_merged,0.0123109
D17763.1_ns5a-ns5b-ns3,CEC-22-6914-CRJA-genotype-3a-consensus-0.01_merged,0.0451437
CEC-22-6914-CRJA-genotype-3a-consensus-0.01_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.01_merged,0.0146736
CEC-21-5598-DCMA-genotype-3a-consensus-0.01_merged,CEC-22-7110-LCR-genotype-3a-consensus-0.01_merged,0.0649461
CEC-22-6442-MHG-genotype-3a-consensus-0.01_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.01_merged,0.0729411
D17763.1_ns5a-ns5b-ns3,CEC-22-7444-LNGS-genotype-3a-consensus-0.01_merged,0.0587746
CEC-21-5598-DCMA-genotype-3a-consensus-0.01_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.01_merged,0.0280075
CEC-22-6442-MHG-genotype-3a-consensus-0.01_merged,CEC-22-7110-LCR-genotype-3a-consensus-0.01_merged,0.0549408
D17763.1_ns5a-ns5b-ns3,CEC-22-7110-LCR-genotype-3a-consensus-0.01_merged,0.0566909
CEC-22-6442-MHG-genotype-3a-consensus-0.01_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.01_merged,0.0767747
D17763.1_ns5a-ns5b-ns3,CEC-23-10205-JCJA-genotype-3a-consensus-0.01_merged,0.0583151
