ID1,ID2,Distance
D17763.1_ns5a-ns5b-ns3,CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,0.0651783
CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,0.0645602
CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0180582
CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,0.0120261
CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,0.0217744
CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,0.0403634
CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,0.0675821
D17763.1_ns5a-ns5b-ns3,CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,0.0584335
CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,0.073828
CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0119264
CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,0.0256193
CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,0.0357694
CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,0.0736796
D17763.1_ns5a-ns5b-ns3,CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,0.0543401
CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,0.0688489
CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0275657
CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,0.0419961
D17763.1_ns5a-ns5b-ns3,CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,0.0562901
CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,CEC-21-5598-DCMA-genotype-3a-consensus-0.1_merged,0.0841678
CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,0.0750725
CEC-22-7750-MHH-genotype-3a-consensus-0.1_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0421374
D17763.1_ns5a-ns5b-ns3,CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,0.053705
CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,CEC-22-6914-CRJA-genotype-3a-consensus-0.1_merged,0.0797467
CEC-22-7110-LCR-genotype-3a-consensus-0.1_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0772169
D17763.1_ns5a-ns5b-ns3,CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,0.0608124
CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,CEC-23-10205-JCJA-genotype-3a-consensus-0.1_merged,0.0903354
D17763.1_ns5a-ns5b-ns3,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0597114
CEC-22-6442-MHG-genotype-3a-consensus-0.1_merged,CEC-22-7444-LNGS-genotype-3a-consensus-0.1_merged,0.0903449
